BusinessEntityID,Año,Trimestre,Mes,Día,PhoneNumber,PhoneNumberTypeID
11614,2012,Trim. 4,diciembre,31,433-555-0119,1
11615,2013,Trim. 4,noviembre,26,1 (11) 500 555-0193,1
11616,2014,Trim. 2,abril,14,329-555-0123,1
11617,2014,Trim. 1,febrero,27,266-555-0162,1
11618,2014,Trim. 2,junio,3,150-555-0146,2
11619,2014,Trim. 2,abril,2,988-555-0133,2
11620,2011,Trim. 4,octubre,12,549-555-0126,1
11621,2014,Trim. 1,enero,8,1 (11) 500 555-0144,1
11622,2014,Trim. 1,febrero,18,1 (11) 500 555-0113,1
11623,2014,Trim. 1,febrero,19,832-555-0121,1
11624,2013,Trim. 2,abril,15,1 (11) 500 555-0190,2
11625,2013,Trim. 3,septiembre,5,827-555-0183,2
11626,2012,Trim. 3,agosto,31,1 (11) 500 555-0137,2
11627,2013,Trim. 3,septiembre,7,937-555-0124,2
11628,2012,Trim. 4,noviembre,18,1 (11) 500 555-0127,1
11629,2013,Trim. 4,noviembre,15,1 (11) 500 555-0158,1
11630,2013,Trim. 4,octubre,4,1 (11) 500 555-0121,1
11631,2013,Trim. 3,agosto,19,574-555-0176,1
11632,2013,Trim. 3,septiembre,28,249-555-0169,1
11633,2014,Trim. 1,febrero,19,471-555-0129,1
11634,2012,Trim. 4,octubre,17,1 (11) 500 555-0114,1
11635,2014,Trim. 2,abril,19,920-555-0137,1
11636,2013,Trim. 4,octubre,23,1 (11) 500 555-0118,1
11637,2014,Trim. 2,junio,29,937-555-0159,1
11638,2013,Trim. 3,julio,29,1 (11) 500 555-0155,2
11639,2014,Trim. 1,enero,31,144-555-0113,1
11640,2014,Trim. 1,febrero,27,187-555-0175,2
11641,2013,Trim. 3,septiembre,6,149-555-0132,1
11642,2012,Trim. 3,julio,19,1 (11) 500 555-0175,1
11643,2013,Trim. 4,noviembre,21,981-555-0176,1
11644,2013,Trim. 3,agosto,20,1 (11) 500 555-0173,2
11645,2014,Trim. 1,marzo,30,867-555-0150,2
11646,2013,Trim. 4,octubre,14,720-555-0187,1
11647,2014,Trim. 1,febrero,21,702-555-0192,2
11648,2014,Trim. 2,mayo,28,123-555-0163,2
11649,2011,Trim. 3,septiembre,10,494-555-0140,2
11650,2014,Trim. 1,marzo,21,418-555-0117,2
11651,2013,Trim. 4,noviembre,14,1 (11) 500 555-0196,2
11652,2012,Trim. 1,febrero,19,977-555-0117,2
11653,2012,Trim. 1,marzo,27,1 (11) 500 555-0112,2
11654,2012,Trim. 4,diciembre,9,1 (11) 500 555-0115,1
11655,2013,Trim. 3,agosto,20,543-555-0149,2
11656,2013,Trim. 3,julio,1,1 (11) 500 555-0160,2
11657,2013,Trim. 4,diciembre,28,819-555-0134,2
11658,2014,Trim. 1,enero,24,183-555-0126,1
11659,2013,Trim. 3,agosto,13,451-555-0150,1
11660,2014,Trim. 1,enero,18,1 (11) 500 555-0116,1
11661,2013,Trim. 4,diciembre,25,836-555-0132,2
11662,2013,Trim. 2,mayo,6,181-555-0113,1
11663,2013,Trim. 3,agosto,16,717-555-0164,2
11664,2013,Trim. 4,octubre,4,503-555-0165,2
11665,2014,Trim. 2,abril,30,945-555-0186,2
11666,2014,Trim. 1,febrero,22,937-555-0147,2
11667,2014,Trim. 1,enero,12,1 (11) 500 555-0156,2
11668,2014,Trim. 2,mayo,5,1 (11) 500 555-0119,2
11669,2012,Trim. 2,mayo,5,124-555-0124,2
11670,2013,Trim. 4,noviembre,13,1 (11) 500 555-0151,1
11671,2013,Trim. 3,agosto,3,118-555-0179,2
11672,2013,Trim. 3,septiembre,6,464-555-0153,2
11673,2013,Trim. 1,marzo,23,194-555-0184,1
11674,2013,Trim. 4,diciembre,4,124-555-0158,2
11675,2014,Trim. 2,mayo,18,828-555-0199,1
11676,2011,Trim. 3,septiembre,6,1 (11) 500 555-0171,1
11677,2014,Trim. 1,enero,4,773-555-0164,2
11678,2014,Trim. 1,febrero,1,838-555-0114,2
11679,2013,Trim. 3,julio,13,1 (11) 500 555-0178,1
11680,2014,Trim. 2,mayo,14,1 (11) 500 555-0125,2
11681,2012,Trim. 1,marzo,21,180-555-0173,2
11682,2014,Trim. 1,marzo,8,199-555-0114,1
11683,2013,Trim. 4,octubre,16,774-555-0158,2
11684,2014,Trim. 1,enero,26,854-555-0136,1
11685,2013,Trim. 4,noviembre,17,1 (11) 500 555-0172,1
11686,2012,Trim. 1,febrero,28,751-555-0114,1
11687,2013,Trim. 4,octubre,18,863-555-0148,1
11688,2013,Trim. 3,julio,17,612-555-0171,1
11689,2013,Trim. 4,diciembre,18,332-555-0111,1
11690,2014,Trim. 1,febrero,5,1 (11) 500 555-0116,2
11691,2014,Trim. 2,mayo,8,1 (11) 500 555-0163,1
11692,2013,Trim. 4,noviembre,9,393-555-0140,1
11693,2014,Trim. 1,enero,11,1 (11) 500 555-0114,1
11694,2013,Trim. 4,noviembre,23,883-555-0181,2
11695,2011,Trim. 4,octubre,25,1 (11) 500 555-0183,2
11696,2013,Trim. 1,enero,14,1 (11) 500 555-0121,1
11697,2014,Trim. 1,marzo,4,511-555-0189,1
11698,2013,Trim. 4,octubre,19,506-555-0188,2
11699,2013,Trim. 4,octubre,4,356-555-0148,1
11700,2013,Trim. 3,julio,11,156-555-0144,2
11701,2014,Trim. 1,febrero,16,153-555-0192,1
11702,2013,Trim. 4,noviembre,16,742-555-0172,1
11703,2013,Trim. 2,junio,12,918-555-0186,2
11704,2013,Trim. 3,agosto,17,1 (11) 500 555-0193,1
11705,2012,Trim. 3,julio,21,194-555-0177,1
11706,2013,Trim. 4,octubre,5,1 (11) 500 555-0118,1
11707,2013,Trim. 3,septiembre,20,959-555-0110,1
11708,2014,Trim. 1,febrero,17,1 (11) 500 555-0115,1
11709,2013,Trim. 3,agosto,30,598-555-0182,1
11710,2013,Trim. 3,julio,14,580-555-0194,2
11711,2014,Trim. 1,marzo,31,1 (11) 500 555-0154,2
11712,2014,Trim. 1,marzo,8,967-555-0121,1
11713,2013,Trim. 3,agosto,3,255-555-0183,1
11714,2013,Trim. 3,agosto,1,1 (11) 500 555-0197,2
11715,2014,Trim. 2,junio,17,1 (11) 500 555-0198,1
11716,2013,Trim. 4,diciembre,7,571-555-0171,2
11717,2014,Trim. 2,abril,8,590-555-0112,1
11718,2013,Trim. 3,julio,29,1 (11) 500 555-0169,1
11719,2013,Trim. 3,julio,5,107-555-0171,1
11720,2014,Trim. 1,enero,17,394-555-0134,1
11721,2014,Trim. 2,abril,27,1 (11) 500 555-0184,1
11722,2012,Trim. 3,agosto,23,113-555-0130,2
11723,2013,Trim. 3,julio,27,259-555-0163,1
11724,2014,Trim. 1,enero,28,231-555-0138,1
11725,2013,Trim. 3,septiembre,18,533-555-0140,1
11726,2012,Trim. 3,septiembre,29,1 (11) 500 555-0170,2
11727,2012,Trim. 1,marzo,28,810-555-0119,1
11728,2013,Trim. 4,diciembre,14,1 (11) 500 555-0153,2
11729,2013,Trim. 4,octubre,29,629-555-0177,1
11730,2014,Trim. 1,febrero,11,640-555-0169,2
11731,2012,Trim. 3,julio,5,1 (11) 500 555-0147,2
11732,2013,Trim. 3,septiembre,15,952-555-0159,1
11733,2013,Trim. 4,noviembre,16,432-555-0196,1
11734,2013,Trim. 2,abril,21,1 (11) 500 555-0135,1
11735,2013,Trim. 2,junio,14,498-555-0142,1
11736,2012,Trim. 4,noviembre,1,1 (11) 500 555-0117,2
11737,2011,Trim. 4,noviembre,12,116-555-0176,1
11738,2014,Trim. 2,abril,13,1 (11) 500 555-0110,1
11739,2013,Trim. 3,agosto,7,108-555-0114,1
11740,2013,Trim. 2,junio,17,147-555-0117,1
11741,2012,Trim. 3,julio,6,413-555-0174,1
11742,2014,Trim. 2,abril,18,1 (11) 500 555-0155,1
11743,2011,Trim. 4,octubre,5,1 (11) 500 555-0126,1
11744,2014,Trim. 1,febrero,12,479-555-0146,2
11745,2013,Trim. 3,julio,12,373-555-0118,2
11746,2014,Trim. 1,febrero,10,1 (11) 500 555-0158,2
11747,2013,Trim. 4,noviembre,23,106-555-0160,2
11748,2014,Trim. 2,abril,29,399-555-0155,2
11749,2013,Trim. 3,agosto,30,207-555-0146,2
11750,2013,Trim. 3,julio,31,414-555-0147,1
11751,2013,Trim. 3,julio,10,1 (11) 500 555-0180,2
11752,2013,Trim. 3,julio,1,1 (11) 500 555-0152,2
11753,2012,Trim. 3,septiembre,17,1 (11) 500 555-0172,1
11754,2013,Trim. 1,febrero,19,1 (11) 500 555-0118,2
11755,2013,Trim. 4,noviembre,4,1 (11) 500 555-0114,2
11756,2011,Trim. 4,noviembre,18,443-555-0140,2
11757,2013,Trim. 2,mayo,13,1 (11) 500 555-0119,2
11758,2013,Trim. 3,agosto,23,1 (11) 500 555-0151,1
11759,2014,Trim. 1,marzo,6,1 (11) 500 555-0169,1
11760,2014,Trim. 2,mayo,14,1 (11) 500 555-0197,2
11761,2013,Trim. 3,septiembre,21,1 (11) 500 555-0112,1
11762,2013,Trim. 4,noviembre,13,438-555-0169,2
11763,2014,Trim. 1,febrero,28,312-555-0162,1
11764,2013,Trim. 2,junio,14,245-555-0149,1
11765,2013,Trim. 2,abril,27,1 (11) 500 555-0175,1
11766,2011,Trim. 3,julio,18,483-555-0115,1
11767,2013,Trim. 2,mayo,25,1 (11) 500 555-0167,2
11768,2014,Trim. 1,enero,9,1 (11) 500 555-0139,1
11769,2011,Trim. 4,noviembre,7,1 (11) 500 555-0193,2
11770,2014,Trim. 1,marzo,19,1 (11) 500 555-0178,1
11771,2014,Trim. 2,abril,9,131-555-0189,1
11772,2013,Trim. 4,diciembre,24,1 (11) 500 555-0121,2
11773,2013,Trim. 3,julio,2,1 (11) 500 555-0177,1
11774,2014,Trim. 1,enero,31,306-555-0142,1
11775,2014,Trim. 2,mayo,19,1 (11) 500 555-0188,2
11776,2012,Trim. 2,junio,20,819-555-0179,2
11777,2013,Trim. 3,septiembre,2,314-555-0182,1
11778,2014,Trim. 2,abril,3,1 (11) 500 555-0130,2
11779,2013,Trim. 4,diciembre,19,1 (11) 500 555-0158,1
11780,2014,Trim. 1,febrero,24,1 (11) 500 555-0119,1
11781,2011,Trim. 2,junio,19,1 (11) 500 555-0191,1
11782,2013,Trim. 3,septiembre,5,499-555-0114,2
11783,2013,Trim. 4,octubre,27,1 (11) 500 555-0146,2
11784,2014,Trim. 2,abril,9,1 (11) 500 555-0147,2
11785,2013,Trim. 3,agosto,16,571-555-0145,1
11786,2013,Trim. 4,octubre,21,498-555-0181,2
11787,2013,Trim. 4,diciembre,25,725-555-0167,2
11788,2013,Trim. 3,julio,22,1 (11) 500 555-0198,2
11789,2014,Trim. 2,mayo,20,577-555-0116,2
11790,2014,Trim. 1,febrero,28,618-555-0125,1
11791,2012,Trim. 4,octubre,5,254-555-0158,1
11792,2012,Trim. 2,junio,19,1 (11) 500 555-0193,1
11793,2014,Trim. 2,abril,5,958-555-0186,1
11794,2014,Trim. 1,febrero,24,601-555-0122,2
11795,2014,Trim. 2,mayo,7,1 (11) 500 555-0139,2
11796,2012,Trim. 3,septiembre,28,328-555-0157,2
11797,2013,Trim. 3,julio,3,686-555-0192,1
11798,2014,Trim. 2,junio,4,1 (11) 500 555-0132,1
11799,2012,Trim. 4,octubre,13,355-555-0177,1
11800,2013,Trim. 3,julio,24,195-555-0131,1
11801,2013,Trim. 4,octubre,11,1 (11) 500 555-0120,2
11802,2013,Trim. 3,agosto,18,152-555-0151,1
11803,2013,Trim. 2,abril,27,291-555-0145,1
11804,2014,Trim. 2,abril,14,865-555-0123,1
11805,2013,Trim. 4,diciembre,7,1 (11) 500 555-0189,2
11806,2013,Trim. 3,julio,16,364-555-0124,2
11807,2012,Trim. 2,junio,18,1 (11) 500 555-0181,2
11808,2012,Trim. 4,diciembre,17,641-555-0173,1
11809,2013,Trim. 2,mayo,14,1 (11) 500 555-0136,2
11810,2013,Trim. 4,diciembre,25,531-555-0149,2
11811,2013,Trim. 4,octubre,17,1 (11) 500 555-0189,1
11812,2014,Trim. 2,mayo,18,1 (11) 500 555-0149,2
11813,2014,Trim. 1,febrero,13,152-555-0140,1
11814,2014,Trim. 2,mayo,16,1 (11) 500 555-0116,1
11815,2014,Trim. 2,mayo,15,530-555-0117,1
11816,2014,Trim. 1,febrero,16,664-555-0120,2
11817,2013,Trim. 4,noviembre,30,1 (11) 500 555-0114,2
11818,2014,Trim. 2,mayo,12,150-555-0158,1
11819,2013,Trim. 2,abril,23,1 (11) 500 555-0194,2
11820,2013,Trim. 3,agosto,7,1 (11) 500 555-0163,1
11821,2014,Trim. 1,febrero,28,561-555-0179,2
11822,2014,Trim. 1,marzo,9,118-555-0171,1
11823,2014,Trim. 1,enero,25,519-555-0126,2
11824,2012,Trim. 2,mayo,28,543-555-0198,1
11825,2014,Trim. 2,mayo,5,1 (11) 500 555-0136,1
11826,2013,Trim. 4,octubre,11,1 (11) 500 555-0183,1
11827,2011,Trim. 4,diciembre,1,1 (11) 500 555-0147,2
11828,2013,Trim. 2,mayo,6,1 (11) 500 555-0180,2
11829,2013,Trim. 3,septiembre,18,1 (11) 500 555-0119,1
11830,2014,Trim. 2,mayo,15,1 (11) 500 555-0163,1
11831,2014,Trim. 1,febrero,16,1 (11) 500 555-0139,2
11832,2013,Trim. 4,diciembre,21,1 (11) 500 555-0178,1
11833,2013,Trim. 3,septiembre,9,405-555-0111,1
11834,2013,Trim. 4,noviembre,18,1 (11) 500 555-0118,2
11835,2012,Trim. 3,julio,11,143-555-0189,1
11836,2013,Trim. 3,agosto,19,1 (11) 500 555-0148,2
11837,2013,Trim. 4,diciembre,9,586-555-0191,1
11838,2013,Trim. 4,noviembre,25,562-555-0193,2
11839,2014,Trim. 1,marzo,20,1 (11) 500 555-0182,2
11840,2013,Trim. 2,abril,12,690-555-0140,1
11841,2012,Trim. 2,mayo,19,1 (11) 500 555-0112,2
11842,2012,Trim. 2,abril,10,1 (11) 500 555-0120,2
11843,2014,Trim. 2,junio,26,1 (11) 500 555-0135,2
11844,2013,Trim. 1,marzo,7,465-555-0152,2
11845,2013,Trim. 4,noviembre,10,801-555-0169,2
11846,2013,Trim. 3,julio,10,1 (11) 500 555-0177,1
11847,2013,Trim. 3,julio,2,1 (11) 500 555-0175,2
11848,2013,Trim. 1,febrero,8,1 (11) 500 555-0131,1
11849,2014,Trim. 1,febrero,9,980-555-0176,1
11850,2014,Trim. 1,marzo,12,1 (11) 500 555-0182,1
11851,2013,Trim. 3,agosto,3,1 (11) 500 555-0175,2
11852,2013,Trim. 4,diciembre,12,291-555-0163,1
11853,2011,Trim. 2,junio,2,231-555-0147,1
11854,2014,Trim. 1,marzo,19,1 (11) 500 555-0164,2
11855,2013,Trim. 4,octubre,13,330-555-0124,2
11856,2011,Trim. 4,octubre,14,1 (11) 500 555-0185,1
11857,2013,Trim. 2,mayo,2,165-555-0188,2
11858,2012,Trim. 3,septiembre,23,730-555-0155,2
11859,2013,Trim. 2,mayo,14,1 (11) 500 555-0143,2
11860,2012,Trim. 1,marzo,30,967-555-0173,2
11861,2014,Trim. 2,junio,30,1 (11) 500 555-0138,1
11862,2013,Trim. 3,septiembre,13,154-555-0154,1
11863,2013,Trim. 4,octubre,26,1 (11) 500 555-0148,2
11864,2014,Trim. 1,febrero,17,684-555-0120,2
11865,2014,Trim. 2,junio,24,191-555-0172,1
11866,2012,Trim. 1,febrero,1,1 (11) 500 555-0188,1
11867,2014,Trim. 1,febrero,13,1 (11) 500 555-0191,2
11868,2014,Trim. 1,marzo,17,182-555-0176,1
11869,2013,Trim. 3,agosto,11,1 (11) 500 555-0177,2
11870,2013,Trim. 3,septiembre,8,837-555-0130,2
11871,2013,Trim. 3,julio,28,178-555-0152,1
11872,2013,Trim. 3,julio,18,697-555-0171,1
11873,2013,Trim. 4,noviembre,5,1 (11) 500 555-0114,1
11874,2014,Trim. 1,marzo,29,1 (11) 500 555-0135,1
11875,2013,Trim. 4,diciembre,29,1 (11) 500 555-0135,2
11876,2014,Trim. 1,febrero,27,702-555-0159,1
11877,2013,Trim. 4,octubre,15,191-555-0164,2
11878,2013,Trim. 3,septiembre,29,1 (11) 500 555-0144,2
11879,2013,Trim. 3,septiembre,29,735-555-0147,1
11880,2013,Trim. 4,octubre,8,818-555-0163,1
11881,2013,Trim. 1,febrero,8,1 (11) 500 555-0175,1
11882,2012,Trim. 4,noviembre,15,1 (11) 500 555-0115,2
11883,2014,Trim. 1,marzo,24,492-555-0160,1
11884,2013,Trim. 3,agosto,18,155-555-0135,2
11885,2014,Trim. 1,enero,7,1 (11) 500 555-0161,1
11886,2014,Trim. 1,enero,30,190-555-0145,1
11887,2014,Trim. 2,mayo,6,138-555-0185,2
11888,2013,Trim. 3,septiembre,4,329-555-0193,1
11889,2012,Trim. 1,febrero,4,1 (11) 500 555-0123,1
11890,2013,Trim. 4,diciembre,25,885-555-0197,2
11891,2014,Trim. 2,abril,19,439-555-0158,1
11892,2011,Trim. 4,diciembre,16,1 (11) 500 555-0189,2
11893,2012,Trim. 2,junio,1,1 (11) 500 555-0114,2
11894,2013,Trim. 1,marzo,30,1 (11) 500 555-0178,1
11895,2012,Trim. 3,julio,23,507-555-0154,1
11896,2011,Trim. 2,junio,11,1 (11) 500 555-0171,2
11897,2014,Trim. 2,junio,6,175-555-0135,2
11898,2013,Trim. 3,agosto,22,1 (11) 500 555-0193,2
11899,2014,Trim. 1,marzo,27,195-555-0135,2
11900,2014,Trim. 1,marzo,1,164-555-0166,2
11901,2011,Trim. 2,junio,25,1 (11) 500 555-0131,2
11902,2012,Trim. 1,marzo,26,117-555-0118,1
11903,2013,Trim. 4,noviembre,22,1 (11) 500 555-0119,2
11904,2013,Trim. 4,diciembre,1,1 (11) 500 555-0194,2
11905,2013,Trim. 2,junio,5,941-555-0110,1
11906,2012,Trim. 3,agosto,23,1 (11) 500 555-0152,2
11907,2014,Trim. 2,mayo,10,1 (11) 500 555-0133,2
11908,2013,Trim. 1,febrero,24,427-555-0177,1
11909,2013,Trim. 3,agosto,23,884-555-0119,1
11910,2013,Trim. 4,octubre,1,194-555-0113,2
11911,2013,Trim. 3,septiembre,15,1 (11) 500 555-0142,2
11912,2013,Trim. 4,octubre,2,469-555-0110,2
11913,2014,Trim. 1,febrero,7,992-555-0131,2
11914,2014,Trim. 2,junio,4,439-555-0176,2
11915,2014,Trim. 2,mayo,16,1 (11) 500 555-0119,1
11916,2012,Trim. 1,marzo,16,112-555-0164,1
11917,2014,Trim. 1,enero,27,130-555-0119,2
11918,2014,Trim. 1,marzo,8,196-555-0129,1
11919,2014,Trim. 1,enero,4,363-555-0162,1
11920,2011,Trim. 3,julio,26,961-555-0131,2
11921,2014,Trim. 2,mayo,11,307-555-0183,2
11922,2011,Trim. 4,noviembre,20,467-555-0115,1
11923,2014,Trim. 1,febrero,25,732-555-0125,1
11924,2013,Trim. 3,agosto,1,465-555-0154,2
11925,2013,Trim. 3,julio,1,1 (11) 500 555-0162,1
11926,2012,Trim. 1,marzo,19,183-555-0159,2
11927,2012,Trim. 2,abril,23,912-555-0186,1
11928,2014,Trim. 1,enero,29,1 (11) 500 555-0196,1
11929,2011,Trim. 3,agosto,2,1 (11) 500 555-0117,2
11930,2012,Trim. 4,noviembre,11,314-555-0155,2
11931,2012,Trim. 1,febrero,14,561-555-0152,2
11932,2013,Trim. 4,noviembre,5,1 (11) 500 555-0195,2
11933,2014,Trim. 1,marzo,9,561-555-0163,1
11934,2012,Trim. 3,julio,27,591-555-0186,2
11935,2014,Trim. 1,enero,6,1 (11) 500 555-0112,2
11936,2014,Trim. 1,enero,29,391-555-0152,2
11937,2011,Trim. 3,julio,26,1 (11) 500 555-0138,1
11938,2012,Trim. 4,octubre,18,1 (11) 500 555-0152,2
11939,2013,Trim. 4,octubre,7,366-555-0193,2
11940,2013,Trim. 1,enero,31,1 (11) 500 555-0122,1
11941,2014,Trim. 2,abril,29,1 (11) 500 555-0118,1
11942,2014,Trim. 1,febrero,21,152-555-0190,1
11943,2013,Trim. 3,septiembre,3,174-555-0183,1
11944,2013,Trim. 3,septiembre,2,206-555-0113,1
11945,2013,Trim. 3,julio,24,1 (11) 500 555-0150,1
11946,2014,Trim. 1,febrero,14,265-555-0129,2
11947,2013,Trim. 4,diciembre,5,1 (11) 500 555-0152,1
11948,2013,Trim. 2,abril,18,1 (11) 500 555-0171,2
11949,2012,Trim. 1,febrero,8,1 (11) 500 555-0197,2
11950,2013,Trim. 4,diciembre,29,1 (11) 500 555-0111,2
11951,2013,Trim. 3,julio,31,772-555-0193,1
11952,2013,Trim. 4,octubre,20,234-555-0164,2
11953,2014,Trim. 2,mayo,3,1 (11) 500 555-0118,2
11954,2014,Trim. 1,marzo,13,461-555-0146,2
11955,2011,Trim. 3,julio,22,292-555-0192,2
11956,2014,Trim. 2,abril,24,1 (11) 500 555-0160,1
11957,2014,Trim. 2,junio,16,942-555-0171,1
11958,2013,Trim. 4,diciembre,9,1 (11) 500 555-0119,2
11959,2013,Trim. 4,noviembre,29,1 (11) 500 555-0173,1
11960,2014,Trim. 2,abril,20,1 (11) 500 555-0137,2
11961,2014,Trim. 1,enero,11,275-555-0165,2
11962,2013,Trim. 3,septiembre,2,367-555-0178,2
11963,2014,Trim. 1,marzo,14,1 (11) 500 555-0187,1
11964,2011,Trim. 4,octubre,26,1 (11) 500 555-0199,2
11965,2011,Trim. 3,agosto,21,1 (11) 500 555-0148,2
11966,2013,Trim. 3,agosto,3,1 (11) 500 555-0139,2
11967,2014,Trim. 2,mayo,17,1 (11) 500 555-0172,2
11968,2014,Trim. 1,febrero,28,1 (11) 500 555-0115,2
11969,2011,Trim. 2,junio,18,381-555-0192,1
11970,2013,Trim. 1,marzo,17,1 (11) 500 555-0168,2
11971,2013,Trim. 4,diciembre,20,116-555-0154,1
11972,2013,Trim. 2,mayo,21,998-555-0163,2
11973,2013,Trim. 3,agosto,26,1 (11) 500 555-0142,1
11974,2013,Trim. 3,agosto,29,918-555-0192,2
11975,2013,Trim. 1,enero,16,1 (11) 500 555-0174,1
11976,2013,Trim. 1,marzo,31,1 (11) 500 555-0195,1
11977,2014,Trim. 2,mayo,11,545-555-0149,2
11978,2014,Trim. 1,marzo,24,332-555-0166,2
11979,2012,Trim. 4,octubre,23,1 (11) 500 555-0111,2
11980,2012,Trim. 1,enero,11,581-555-0152,2
11981,2013,Trim. 3,septiembre,2,1 (11) 500 555-0175,2
11982,2013,Trim. 3,septiembre,5,345-555-0133,1
11983,2012,Trim. 2,mayo,10,1 (11) 500 555-0130,2
11984,2013,Trim. 4,octubre,9,1 (11) 500 555-0143,2
11985,2012,Trim. 2,mayo,26,751-555-0159,1
11986,2014,Trim. 1,febrero,19,357-555-0132,1
11987,2013,Trim. 4,diciembre,29,942-555-0136,1
11988,2013,Trim. 4,diciembre,4,155-555-0190,1
11989,2014,Trim. 2,abril,30,1 (11) 500 555-0197,2
11990,2012,Trim. 4,diciembre,18,660-555-0112,1
11991,2014,Trim. 1,marzo,28,192-555-0131,2
11992,2014,Trim. 1,enero,30,1 (11) 500 555-0114,1
11993,2014,Trim. 1,enero,31,1 (11) 500 555-0110,2
11994,2012,Trim. 4,octubre,11,1 (11) 500 555-0112,1
11995,2012,Trim. 2,mayo,17,982-555-0141,2
11996,2013,Trim. 3,julio,11,872-555-0186,2
11997,2014,Trim. 1,enero,14,793-555-0192,1
11998,2013,Trim. 3,julio,16,1 (11) 500 555-0137,1
11999,2013,Trim. 4,noviembre,12,1 (11) 500 555-0178,2
12000,2013,Trim. 3,agosto,3,1 (11) 500 555-0150,1
12001,2014,Trim. 2,mayo,13,821-555-0195,2
12002,2013,Trim. 3,septiembre,10,615-555-0111,1
12003,2012,Trim. 4,noviembre,27,1 (11) 500 555-0112,2
12004,2014,Trim. 1,febrero,17,1 (11) 500 555-0119,2
12005,2013,Trim. 3,septiembre,20,645-555-0187,1
12006,2012,Trim. 1,enero,20,809-555-0120,1
12007,2014,Trim. 1,enero,20,511-555-0186,1
12008,2013,Trim. 4,noviembre,1,535-555-0197,2
12009,2012,Trim. 2,mayo,5,150-555-0131,2
12010,2014,Trim. 1,enero,31,451-555-0113,2
12011,2012,Trim. 4,diciembre,1,1 (11) 500 555-0190,2
12012,2014,Trim. 2,abril,1,192-555-0138,1
12013,2014,Trim. 2,abril,18,1 (11) 500 555-0135,1
12014,2014,Trim. 1,enero,18,1 (11) 500 555-0187,1
12015,2014,Trim. 2,mayo,12,194-555-0153,1
12016,2013,Trim. 3,agosto,3,325-555-0186,1
12017,2013,Trim. 4,diciembre,1,837-555-0194,1
12018,2014,Trim. 2,abril,17,1 (11) 500 555-0132,2
12019,2014,Trim. 1,enero,1,497-555-0121,1
12020,2014,Trim. 2,abril,21,607-555-0154,2
12021,2013,Trim. 3,agosto,15,1 (11) 500 555-0133,2
12022,2013,Trim. 3,agosto,12,306-555-0159,1
12023,2014,Trim. 1,marzo,21,325-555-0196,2
12024,2014,Trim. 1,marzo,1,362-555-0194,1
12025,2013,Trim. 4,diciembre,9,276-555-0131,2
12026,2013,Trim. 4,noviembre,23,371-555-0170,1
12027,2012,Trim. 2,junio,23,1 (11) 500 555-0176,1
12028,2014,Trim. 1,febrero,18,1 (11) 500 555-0183,1
12029,2013,Trim. 4,noviembre,19,1 (11) 500 555-0140,2
12030,2014,Trim. 2,abril,11,118-555-0144,2
12031,2012,Trim. 2,mayo,20,1 (11) 500 555-0173,1
12032,2013,Trim. 3,julio,12,692-555-0110,2
12033,2013,Trim. 1,febrero,8,1 (11) 500 555-0133,1
12034,2014,Trim. 2,abril,3,779-555-0116,1
12035,2012,Trim. 4,octubre,11,1 (11) 500 555-0175,2
12036,2014,Trim. 1,enero,15,500-555-0168,1
12037,2013,Trim. 3,agosto,5,1 (11) 500 555-0169,2
12038,2013,Trim. 3,agosto,7,889-555-0151,2
12039,2014,Trim. 2,junio,30,771-555-0191,1
12040,2014,Trim. 2,mayo,18,698-555-0175,1
12041,2012,Trim. 4,noviembre,9,1 (11) 500 555-0161,2
12042,2014,Trim. 2,mayo,10,182-555-0118,1
12043,2014,Trim. 2,abril,19,175-555-0196,2
12044,2014,Trim. 2,mayo,3,155-555-0169,1
12045,2014,Trim. 1,febrero,5,702-555-0118,2
12046,2014,Trim. 1,febrero,4,142-555-0137,2
12047,2013,Trim. 4,noviembre,2,185-555-0194,2
12048,2014,Trim. 2,junio,5,1 (11) 500 555-0167,1
12049,2011,Trim. 3,julio,19,1 (11) 500 555-0167,1
12050,2013,Trim. 3,agosto,14,1 (11) 500 555-0114,2
12051,2013,Trim. 3,julio,6,658-555-0153,1
12052,2013,Trim. 2,mayo,10,1 (11) 500 555-0163,2
12053,2013,Trim. 3,agosto,14,215-555-0122,1
12054,2011,Trim. 4,noviembre,10,364-555-0127,2
12055,2013,Trim. 3,septiembre,14,896-555-0194,2
12056,2013,Trim. 3,septiembre,16,1 (11) 500 555-0116,1
12057,2012,Trim. 2,abril,14,792-555-0194,1
12058,2014,Trim. 1,enero,9,871-555-0190,1
12059,2012,Trim. 1,marzo,8,1 (11) 500 555-0165,1
12060,2014,Trim. 2,abril,19,1 (11) 500 555-0171,1
12061,2013,Trim. 3,julio,27,1 (11) 500 555-0118,1
12062,2014,Trim. 2,abril,25,925-555-0112,1
12063,2013,Trim. 3,julio,27,1 (11) 500 555-0129,1
12064,2014,Trim. 1,marzo,27,171-555-0162,2
12065,2014,Trim. 1,febrero,1,1 (11) 500 555-0191,2
12066,2012,Trim. 2,mayo,8,751-555-0176,2
12067,2013,Trim. 3,julio,9,771-555-0162,2
12068,2013,Trim. 3,julio,15,455-555-0152,1
12069,2014,Trim. 1,enero,23,1 (11) 500 555-0167,1
12070,2012,Trim. 3,julio,11,726-555-0126,2
