BusinessEntityID,EmailAddress,EmailAddressID,Año,Trimestre,Mes,Día,rowguid
11909,elizabeth9@adventure-works.com,11104,2013,Trim. 3,agosto,23,B7E65B77-747B-4027-A204-73D0F578866B
11910,elizabeth10@adventure-works.com,11105,2013,Trim. 4,octubre,1,CC21C409-8966-4782-944B-5E584906932A
11911,tamara25@adventure-works.com,11106,2013,Trim. 3,septiembre,15,E13D7B6A-945E-4C04-96DF-88FB79FDCDDA
11912,elizabeth11@adventure-works.com,11107,2013,Trim. 4,octubre,2,A6EEE5DF-BF14-4E23-9BCA-D86A8FD301E2
11913,elizabeth12@adventure-works.com,11108,2014,Trim. 1,febrero,7,AFF8709B-7271-499F-9B40-7C3EC7CB89EC
11914,elizabeth13@adventure-works.com,11109,2014,Trim. 2,junio,4,5B802FF0-6255-4766-9BD5-97EC8871998B
11915,tamara26@adventure-works.com,11110,2014,Trim. 2,mayo,16,A909BBB7-6153-4663-A2D2-5D41AE78545C
11916,tamara27@adventure-works.com,11111,2012,Trim. 1,marzo,16,D62E5162-0A48-4CD0-B017-F417678B7D5D
11917,liz0@adventure-works.com,11112,2014,Trim. 1,enero,27,1D8B582D-BDFF-4D60-B2CE-BFCDF3DD51DE
11918,elizabeth14@adventure-works.com,11113,2014,Trim. 1,marzo,8,E439FB8E-7605-48CC-8121-615D4B298C9E
11919,elizabeth15@adventure-works.com,11114,2014,Trim. 1,enero,4,B0F93FBD-30D9-4C10-86C4-A485DBD90B45
11920,tamara28@adventure-works.com,11115,2011,Trim. 3,julio,26,B562A520-1F49-4457-A375-66CF3ED62BEC
11921,elizabeth16@adventure-works.com,11116,2014,Trim. 2,mayo,11,E7753C63-7334-4D2E-81E7-270CA1A95913
11922,elizabeth17@adventure-works.com,11117,2011,Trim. 4,noviembre,20,CA2A7895-2830-4FF3-9522-F66364A51B34
11923,elizabeth18@adventure-works.com,11118,2014,Trim. 1,febrero,25,305AD4ED-65E3-4A22-A31D-D9702FE7D3B8
11924,elizabeth19@adventure-works.com,11119,2013,Trim. 3,agosto,1,D94180F3-318D-46B9-908A-D5BB6F2E129E
11925,tamara29@adventure-works.com,11120,2013,Trim. 3,julio,1,37396CA9-268B-4453-9AD3-CE52B84AD7AD
11926,elizabeth20@adventure-works.com,11121,2012,Trim. 1,marzo,19,AA15E7AE-0806-4CE3-939D-87764CB074DD
11927,elizabeth21@adventure-works.com,11122,2012,Trim. 2,abril,23,E6DA8F2D-80DE-4158-A701-8043385C87D6
11928,tamara30@adventure-works.com,11123,2014,Trim. 1,enero,29,6298454D-656D-4EB3-A05A-8BC7AA90B742
11929,tammy22@adventure-works.com,11124,2011,Trim. 3,agosto,2,95479459-0EBC-4BE5-A485-1F247244FF93
11930,elizabeth22@adventure-works.com,11125,2012,Trim. 4,noviembre,11,A2976FDE-02E7-49D9-B837-A9CE0EF2AD8A
11931,elizabeth23@adventure-works.com,11126,2012,Trim. 1,febrero,14,9D27238B-827F-44E0-8103-B7D323877D35
11932,elizabeth24@adventure-works.com,11127,2013,Trim. 4,noviembre,5,A2A293D1-C353-4232-B46D-6E1F2991E2C9
11933,elizabeth25@adventure-works.com,11128,2014,Trim. 1,marzo,9,4628FA9B-F658-4D01-99C1-03A9F12D72B5
11934,elizabeth26@adventure-works.com,11129,2012,Trim. 3,julio,27,F141435E-9024-4860-B4D4-369C5EAE34FE
11935,tamara31@adventure-works.com,11130,2014,Trim. 1,enero,6,0D0A9162-D20D-46B2-B875-74319542247F
11936,elizabeth27@adventure-works.com,11131,2014,Trim. 1,enero,29,81F250EC-44E8-4F9C-AB78-B00B648E7B57
11937,alisha0@adventure-works.com,11132,2011,Trim. 3,julio,26,297A3486-D081-4564-8D72-32A0AB24FE56
11938,alisha1@adventure-works.com,11133,2012,Trim. 4,octubre,18,3C187BD7-B52D-4296-A725-D436680F29EA
11939,elizabeth28@adventure-works.com,11134,2013,Trim. 4,octubre,7,2CCC8F28-4804-42C3-BA51-BAA04585348C
11940,alisha2@adventure-works.com,11135,2013,Trim. 1,enero,31,4566FC6F-02CA-4932-8F70-A6604A71D20B
11941,alisha3@adventure-works.com,11136,2014,Trim. 2,abril,29,3106A9C6-0B7C-4EE9-81B5-8ACDAF1C86C3
11942,kayla1@adventure-works.com,11137,2014,Trim. 1,febrero,21,73145917-C41B-4D5A-A015-323E96B53E15
11943,kayla2@adventure-works.com,11138,2013,Trim. 3,septiembre,3,61B671E9-25F8-4A8E-8684-29A94BF7FE37
11944,kayla3@adventure-works.com,11139,2013,Trim. 3,septiembre,2,6D65C7B8-099D-406B-90C2-DF5F058AFD41
11945,alisha4@adventure-works.com,11140,2013,Trim. 3,julio,24,23402546-FD91-4388-B251-2150CCFE3377
11946,kayla4@adventure-works.com,11141,2014,Trim. 1,febrero,14,78D24B75-C95C-4F20-9741-DD1B4624CE22
11947,alisha5@adventure-works.com,11142,2013,Trim. 4,diciembre,5,D4589046-485C-41F4-9B0F-12B1EEF4722B
11948,alisha6@adventure-works.com,11143,2013,Trim. 2,abril,18,5D4627DF-9DF5-40CE-828C-980939206347
11949,warren24@adventure-works.com,11144,2012,Trim. 1,febrero,8,0E3877E9-E32F-4AAF-87E0-6605B2D04F8B
11950,alisha7@adventure-works.com,11145,2013,Trim. 4,diciembre,29,81669A76-1CE2-4808-8A4E-EB873924D222
11951,kayla5@adventure-works.com,11146,2013,Trim. 3,julio,31,6867B370-A9E6-4FA4-B891-E2AAE6E39D73
11952,kayla6@adventure-works.com,11147,2013,Trim. 4,octubre,20,1B726840-1FFD-403C-A914-0E12CFCD74CE
11953,alisha8@adventure-works.com,11148,2014,Trim. 2,mayo,3,7AEB41EE-E67A-4E60-813A-24599984D7C6
11954,kayla7@adventure-works.com,11149,2014,Trim. 1,marzo,13,81B17638-D39D-4DF9-AE8F-C3AE386C7DFB
11955,alisha9@adventure-works.com,11150,2011,Trim. 3,julio,22,F7866C7E-73A7-4160-BC29-AD33B1D35948
11956,alisha10@adventure-works.com,11151,2014,Trim. 2,abril,24,EB1DD5CB-E46C-4D26-A3F1-0BDC70BA5F1A
11957,kayla8@adventure-works.com,11152,2014,Trim. 2,junio,16,A9FE158C-9FE2-4951-A3E2-B777160D602B
11958,alisha11@adventure-works.com,11153,2013,Trim. 4,diciembre,9,4D603A8B-2B7A-4507-A9F0-289313B91359
11959,alisha12@adventure-works.com,11154,2013,Trim. 4,noviembre,29,0F5EE77C-73F5-43A9-BF4A-D4F73E21C0E7
11960,alisha13@adventure-works.com,11155,2014,Trim. 2,abril,20,9D264B52-F8BF-4999-9286-C6172568E96F
11961,kayla9@adventure-works.com,11156,2014,Trim. 1,enero,11,40697BB9-8F96-4106-8FF3-B7C4BE2B043F
11962,kayla10@adventure-works.com,11157,2013,Trim. 3,septiembre,2,BF2DB83B-482A-41CF-AF9B-93979E8DB861
11963,kayla11@adventure-works.com,11158,2014,Trim. 1,marzo,14,585E8372-4C2A-405E-B645-BDD87E56BAE7
11964,alisha14@adventure-works.com,11159,2011,Trim. 4,octubre,26,43148550-14BF-43AE-8537-BA78929427C0
11965,kayla12@adventure-works.com,11160,2011,Trim. 3,agosto,21,A608B09B-950E-4A47-889D-CB6CC4F62B4A
11966,kayla13@adventure-works.com,11161,2013,Trim. 3,agosto,3,6ACCBAA7-2998-489A-B995-FEBB2BF7B7D5
11967,alisha15@adventure-works.com,11162,2014,Trim. 2,mayo,17,34DC70BE-8B7F-486E-908E-08BE39A561B9
11968,damien23@adventure-works.com,11163,2014,Trim. 1,febrero,28,61557CF5-B071-44DB-9981-92C04DF7C7CE
11969,warren25@adventure-works.com,11164,2011,Trim. 2,junio,18,5D2F0446-9692-4C64-9CF0-E03AB576A27A
11970,alisha16@adventure-works.com,11165,2013,Trim. 1,marzo,17,70F555BE-983E-4C09-8E46-5DC7DBF5FF2B
11971,kayla14@adventure-works.com,11166,2013,Trim. 4,diciembre,20,AB8E2691-1B9B-47AF-910F-D5C6F628153C
11972,kayla15@adventure-works.com,11167,2013,Trim. 2,mayo,21,3853E870-F018-471B-B3FE-94E0E5094AE8
11973,alisha17@adventure-works.com,11168,2013,Trim. 3,agosto,26,C670289B-B2B0-481A-B0ED-A398A9E23BA9
11974,kayla16@adventure-works.com,11169,2013,Trim. 3,agosto,29,C30D8609-74FD-494D-9648-319999BEB4B9
11975,alisha18@adventure-works.com,11170,2013,Trim. 1,enero,16,F7A4A4C5-062F-486D-B4BB-7F2FF6A4A23E
11976,alisha19@adventure-works.com,11171,2013,Trim. 1,marzo,31,55AA7276-7DC4-44D6-8605-F102DFC9BA04
11977,kayla17@adventure-works.com,11172,2014,Trim. 2,mayo,11,B4B4AAE6-5B58-41F1-B975-F901529AEBAB
11978,kayla18@adventure-works.com,11173,2014,Trim. 1,marzo,24,F303550B-B458-4D88-AD42-F285D71FF5E7
11979,alisha20@adventure-works.com,11174,2012,Trim. 4,octubre,23,F9F934AA-1ECC-4580-AA21-806FAAC0FBCC
11980,kayla19@adventure-works.com,11175,2012,Trim. 1,enero,11,265C0074-87E3-4864-8B6E-E50CCDED69A9
11981,alisha21@adventure-works.com,11176,2013,Trim. 3,septiembre,2,1FA6BC64-A376-4E96-B022-A35AAB99DFE5
11982,alisha22@adventure-works.com,11177,2013,Trim. 3,septiembre,5,6F0D0ED7-E586-412C-92B0-3E028A698149
11983,kayla20@adventure-works.com,11178,2012,Trim. 2,mayo,10,88E5B133-AD97-48AA-8416-E98D20E1529C
11984,alisha23@adventure-works.com,11179,2013,Trim. 4,octubre,9,ED9DDCFB-EDA4-460D-B6EF-6BE489667A09
11985,alisha24@adventure-works.com,11180,2012,Trim. 2,mayo,26,1C78C1E2-3004-45BA-9C78-011FBE352A24
11986,kayla21@adventure-works.com,11181,2014,Trim. 1,febrero,19,341CE67D-FEB8-4C3F-A09F-7DC5FBB1E2BD
11987,kayla22@adventure-works.com,11182,2013,Trim. 4,diciembre,29,B4F9DA83-C07E-4070-BB20-6EA8594AA8BE
11988,kayla23@adventure-works.com,11183,2013,Trim. 4,diciembre,4,11642D66-B53C-4450-AE32-A0186FB10793
11989,alisha25@adventure-works.com,11184,2014,Trim. 2,abril,30,7C60A40E-DCD8-4FC8-B83A-FA93CC1E5664
11990,alexis0@adventure-works.com,11185,2012,Trim. 4,diciembre,18,AAB6507C-ADC6-467B-9C8E-0490CBED484C
11991,alexis1@adventure-works.com,11186,2014,Trim. 1,marzo,28,22B222E0-4164-4595-9AC3-E7EE4EFA5D8B
11992,alexis2@adventure-works.com,11187,2014,Trim. 1,enero,30,3A8B8562-16D1-4742-BD3E-FEB518D0C11A
11993,warren26@adventure-works.com,11188,2014,Trim. 1,enero,31,3917803E-65A9-4193-863C-84A120FFD2AF
11994,alisha26@adventure-works.com,11189,2012,Trim. 4,octubre,11,161FD5A6-FD25-4024-940F-F051EE843624
11995,alexis3@adventure-works.com,11190,2012,Trim. 2,mayo,17,5CF68D4F-1618-456E-883D-589EC71D71E8
11996,alisha27@adventure-works.com,11191,2013,Trim. 3,julio,11,9710DE85-06F5-4E1E-96DE-B8589B54889B
11997,alexis4@adventure-works.com,11192,2014,Trim. 1,enero,14,2D32CBC5-623C-40D1-A84A-AD140C34297A
11998,alisha28@adventure-works.com,11193,2013,Trim. 3,julio,16,0DF0A19B-A30F-4D72-B4A5-B1C7D3D0F1AC
11999,alisha29@adventure-works.com,11194,2013,Trim. 4,noviembre,12,F607D7A8-6025-401A-9631-B6F273299C6B
12000,alisha30@adventure-works.com,11195,2013,Trim. 3,agosto,3,5528DA84-DFBA-4E7E-A935-820B8D643DD3
12001,alisha31@adventure-works.com,11196,2014,Trim. 2,mayo,13,79733B70-A8AA-408A-B174-E7AF4DCA1A61
12002,alexis5@adventure-works.com,11197,2013,Trim. 3,septiembre,10,4136DFDC-477E-45B5-B7A0-8D8C7FA2D32F
12003,alisha32@adventure-works.com,11198,2012,Trim. 4,noviembre,27,E17592B6-3CDB-48D6-970C-412A2E95910D
12004,alisha33@adventure-works.com,11199,2014,Trim. 1,febrero,17,7217DB3C-448A-4519-857D-6639BB0613DA
12005,alexis6@adventure-works.com,11200,2013,Trim. 3,septiembre,20,2538C472-431E-43CA-9D64-11B314CE6D1A
12006,alexis7@adventure-works.com,11201,2012,Trim. 1,enero,20,2EBD630E-561F-4EB0-BEF2-5C3D29648C48
12007,alexis8@adventure-works.com,11202,2014,Trim. 1,enero,20,9909EA3C-3AF5-4F0E-B8D4-986C2D2D754A
12008,alexis9@adventure-works.com,11203,2013,Trim. 4,noviembre,1,08A7D9C3-BB5D-4338-A228-CB4A5C1FC8D0
12009,alexis10@adventure-works.com,11204,2012,Trim. 2,mayo,5,AF3CA7AA-E027-4E7A-9651-B367A0D28DA5
12010,alexis11@adventure-works.com,11205,2014,Trim. 1,enero,31,B4149E1C-3CC7-4BF0-B2B2-E4D9080C8C30
12011,alisha34@adventure-works.com,11206,2012,Trim. 4,diciembre,1,78FC9D2C-13DE-413D-AA9C-268343470F2D
12012,alexis12@adventure-works.com,11207,2014,Trim. 2,abril,1,7CB72C3E-A4DD-4FEF-A51B-B2E52A81337D
12013,warren27@adventure-works.com,11208,2014,Trim. 2,abril,18,9C34CF74-6C23-4032-BC07-D57569FAAA26
12014,alisha35@adventure-works.com,11209,2014,Trim. 1,enero,18,2A758185-8A7B-47BB-B07F-0F9F6E1804D1
12015,alexis13@adventure-works.com,11210,2014,Trim. 2,mayo,12,8B867B1A-27FF-4D01-8835-2B323B2D59E1
12016,alisha36@adventure-works.com,11211,2013,Trim. 3,agosto,3,7FFBD7AD-310A-4498-965E-A43F1A48EB6B
12017,alexis14@adventure-works.com,11212,2013,Trim. 4,diciembre,1,5F44BA86-4AD9-459B-869E-6F746712B771
12018,alisha37@adventure-works.com,11213,2014,Trim. 2,abril,17,1A29F129-1B58-473D-A526-B4C2D4C2575C
12019,alexis15@adventure-works.com,11214,2014,Trim. 1,enero,1,E0CEFA36-B562-4B35-B550-DEE669A5A5A6
12020,alexis16@adventure-works.com,11215,2014,Trim. 2,abril,21,6EC5A9B8-2284-4D73-8D84-59149FD9FA65
12021,alisha38@adventure-works.com,11216,2013,Trim. 3,agosto,15,6E592476-F5FB-4A04-82A4-0F52799C8EDA
12022,alexis17@adventure-works.com,11217,2013,Trim. 3,agosto,12,FF6FC160-B631-4464-A7EA-C4FD1292E9FB
12023,alexis18@adventure-works.com,11218,2014,Trim. 1,marzo,21,378EFEFF-057A-4834-8F8E-FD12F8FDE616
12024,alexis19@adventure-works.com,11219,2014,Trim. 1,marzo,1,27A63615-365C-404F-8FE8-70D60850B0C1
12025,alisha39@adventure-works.com,11220,2013,Trim. 4,diciembre,9,0C73419C-3723-4A50-ADBC-8F8DA8533994
12026,alexis20@adventure-works.com,11221,2013,Trim. 4,noviembre,23,4C4C6625-A35C-4785-A197-437D24B21418
12027,alisha40@adventure-works.com,11222,2012,Trim. 2,junio,23,D707F29E-AE1D-4509-A7B4-B3A8E49E2550
12028,alisha41@adventure-works.com,11223,2014,Trim. 1,febrero,18,AE316EF0-A62C-4D63-9E17-3B8C4270B204
12029,alisha42@adventure-works.com,11224,2013,Trim. 4,noviembre,19,815F21E5-C6A1-4A3D-B81B-2A23AA505B2A
12030,alexis21@adventure-works.com,11225,2014,Trim. 2,abril,11,3E29EA87-8BD6-4601-AF38-18EE9505DE71
12031,alisha43@adventure-works.com,11226,2012,Trim. 2,mayo,20,D62A4E44-028A-4CC5-8FBF-965E3B8E71A0
12032,abigail47@adventure-works.com,11227,2013,Trim. 3,julio,12,C6BBC7A3-062D-499C-8418-DC4D9BE2E8EA
12033,alisha44@adventure-works.com,11228,2013,Trim. 1,febrero,8,E2560716-4B26-40AC-902E-71F4EEBE2227
12034,abigail48@adventure-works.com,11229,2014,Trim. 2,abril,3,8DC5FB7E-180B-4B50-9BC4-525597BEB111
12035,abigail49@adventure-works.com,11230,2012,Trim. 4,octubre,11,ADBBBB85-CAFA-4037-93A3-618B10EDBB06
12036,warren28@adventure-works.com,11231,2014,Trim. 1,enero,15,71C05F28-A399-4BF0-83D2-A69BC6CA4E01
12037,alisha45@adventure-works.com,11232,2013,Trim. 3,agosto,5,38084EF8-6889-419D-A53F-62B61E5B93D5
12038,abigail50@adventure-works.com,11233,2013,Trim. 3,agosto,7,A5925C7E-DF97-47C4-BB7B-8E40B6E97163
12039,alisha46@adventure-works.com,11234,2014,Trim. 2,junio,30,4204F98C-2DC9-4933-9C6D-F70A9938EBB5
12040,abigail51@adventure-works.com,11235,2014,Trim. 2,mayo,18,53E622A6-5F83-438A-AC35-22C1B5156692
12041,alisha47@adventure-works.com,11236,2012,Trim. 4,noviembre,9,A9EA42DF-DE4F-4407-B5CA-DCD3609DF49A
12042,kelli0@adventure-works.com,11237,2014,Trim. 2,mayo,10,2F67F352-4F0C-4C8A-924C-CFDC877C74B3
12043,arthur44@adventure-works.com,11238,2014,Trim. 2,abril,19,27A6EBA5-0E21-48B8-8F29-2FD4C5382DD2
12044,gail3@adventure-works.com,11239,2014,Trim. 2,mayo,3,EC21CEC0-2315-4176-9F2B-2CFEEA59214F
12045,rakesh0@adventure-works.com,11240,2014,Trim. 1,febrero,5,3428A45C-44A7-4E28-A514-07014E3B9DF9
12046,abigail52@adventure-works.com,11241,2014,Trim. 1,febrero,4,3BCABCBA-9C95-4E37-9E9F-2AF6BE7C27CC
12047,abhijit0@adventure-works.com,11242,2013,Trim. 4,noviembre,2,9D3A4B88-5DF4-40B2-82B5-80BE79ACC403
12048,kelli1@adventure-works.com,11243,2014,Trim. 2,junio,5,FCE496D9-5758-43C4-B8DA-D1FF4FEFDE16
12049,kelli2@adventure-works.com,11244,2011,Trim. 3,julio,19,EB3923A9-77E1-4F12-B16E-4FF2DC854CF4
12050,kelli3@adventure-works.com,11245,2013,Trim. 3,agosto,14,9AE913EB-8456-46E4-A679-8299ABF956C2
12051,julian0@adventure-works.com,11246,2013,Trim. 3,julio,6,2858C534-A34A-41B2-8BEE-A9477BD8D7A9
12052,kelli4@adventure-works.com,11247,2013,Trim. 2,mayo,10,552006C0-2D55-4BA7-9F91-B00B56B974AB
12053,abigail53@adventure-works.com,11248,2013,Trim. 3,agosto,14,BF9558F5-6C9A-4E1E-B1D3-24C9B8008510
12054,abigail54@adventure-works.com,11249,2011,Trim. 4,noviembre,10,B0C8704E-6B5F-4385-A79B-954085F31281
12055,abigail55@adventure-works.com,11250,2013,Trim. 3,septiembre,14,176D686B-1A1A-4F50-8DD8-385F265E4E8D
12056,kelli5@adventure-works.com,11251,2013,Trim. 3,septiembre,16,5A950064-EE36-4025-94F4-75351F4780B4
12057,abigail56@adventure-works.com,11252,2012,Trim. 2,abril,14,13AE6538-9B77-416E-AB0E-AD69EE3BC8BA
12058,kelli6@adventure-works.com,11253,2014,Trim. 1,enero,9,590239CF-14AD-4333-A3DF-5853EE66B5B6
12059,kelli7@adventure-works.com,11254,2012,Trim. 1,marzo,8,833C641E-7234-4EFE-8C68-422150B378CE
12060,kelli8@adventure-works.com,11255,2014,Trim. 2,abril,19,674785CF-DAC3-47F3-B8B3-7F87DEC8DFC5
12061,abigail57@adventure-works.com,11256,2013,Trim. 3,julio,27,E8E76051-4FD2-4AEA-BE86-850D6F4F272D
12062,abigail58@adventure-works.com,11257,2014,Trim. 2,abril,25,7584B64A-50BA-4490-B006-08E9D09776DC
12063,kelli9@adventure-works.com,11258,2013,Trim. 3,julio,27,FA4F4AB8-7E0C-4E2F-973D-E07E005C5883
12064,abigail59@adventure-works.com,11259,2014,Trim. 1,marzo,27,A4D3FAA5-515F-4F50-87FE-B303262DB1A5
12065,kelli10@adventure-works.com,11260,2014,Trim. 1,febrero,1,920434F5-76AD-4548-BA8B-4B92BB9EAF7D
12066,abigail60@adventure-works.com,11261,2012,Trim. 2,mayo,8,BCBB788E-0FA0-4DB1-9070-498412EEF1B7
12067,abigail61@adventure-works.com,11262,2013,Trim. 3,julio,9,D470F688-912C-4849-96B7-0E998A7C8D47
12068,abigail62@adventure-works.com,11263,2013,Trim. 3,julio,15,73EB0BE5-C142-44DF-97D1-929C6021D903
12069,kelli11@adventure-works.com,11264,2014,Trim. 1,enero,23,A6434532-BE3A-4211-A6BF-1312611CCE40
12070,petr0@adventure-works.com,11265,2012,Trim. 3,julio,11,5536A660-B38B-475D-B6C1-8D11E033E50D
12071,kelli12@adventure-works.com,11266,2011,Trim. 4,octubre,3,150AEA9B-4C10-40D2-8C1D-F82B06A351AB
12072,kelli13@adventure-works.com,11267,2013,Trim. 3,agosto,2,28965A85-FCB0-496F-BE85-122CEE1473ED
12073,abigail63@adventure-works.com,11268,2013,Trim. 3,agosto,7,30EE44C5-6FB4-44C9-8ED6-466AA4DA3DA8
12074,kelli14@adventure-works.com,11269,2012,Trim. 4,octubre,4,8A217A40-ED25-4C43-A6FC-ECDC53806326
12075,kelli15@adventure-works.com,11270,2011,Trim. 4,noviembre,7,C80C5B6D-144C-47B7-8739-8FA3BF00C015
12076,jessica47@adventure-works.com,11271,2014,Trim. 1,marzo,3,F307C583-4304-4281-9EAF-930B12F687B4
12077,kelli16@adventure-works.com,11272,2011,Trim. 4,octubre,20,C6318F63-2FC7-4594-B8D1-DBE23FD97D71
12078,jessica48@adventure-works.com,11273,2012,Trim. 2,junio,9,DDA5857A-7FA7-47CF-8570-966CD32FFFAE
12079,jake22@adventure-works.com,11274,2011,Trim. 3,agosto,2,CE463957-E1E0-4EA9-B68D-798957834CEF
12080,kelli17@adventure-works.com,11275,2014,Trim. 1,marzo,4,F347D982-B9E6-4A60-BB5A-F42BD6E749CC
12081,jessica49@adventure-works.com,11276,2013,Trim. 4,diciembre,28,F379C0DC-7C5E-44A6-946F-59C058524C8A
12082,kelli18@adventure-works.com,11277,2014,Trim. 2,abril,26,740A8AA1-C59A-4FED-93B0-AD6A2601A686
12083,jessica50@adventure-works.com,11278,2014,Trim. 2,junio,22,11B95F59-291B-4699-B7D4-42CE8CA02628
12084,kelli19@adventure-works.com,11279,2013,Trim. 3,agosto,11,3AEED415-4A05-4EF1-940B-D7DC93E09D2F
12085,jessica51@adventure-works.com,11280,2012,Trim. 1,marzo,22,21349BFA-D10D-494C-9357-245599AECF76
12086,jessica52@adventure-works.com,11281,2011,Trim. 3,septiembre,16,A2A45F3F-9EF6-44C6-84C9-FEBBDE143DF5
12087,kelli20@adventure-works.com,11282,2012,Trim. 4,octubre,15,8EF5A700-755D-4CE6-A74D-F5819CB3FF8A
12088,kelli21@adventure-works.com,11283,2013,Trim. 2,abril,9,BB84E4D0-1308-4C32-A5A9-4E2CA7C70E34
12089,jessica53@adventure-works.com,11284,2014,Trim. 2,abril,12,F92F8AB0-3FD9-4D65-B277-2BA1D4AB187C
12090,jessica54@adventure-works.com,11285,2014,Trim. 1,marzo,19,3C48B9B9-28BE-43B5-8FAD-9DACA91B0EE1
12091,kelli22@adventure-works.com,11286,2014,Trim. 1,febrero,6,DE5277E9-3918-4190-8B75-BA89F4CF0E9D
12092,kelli23@adventure-works.com,11287,2012,Trim. 3,agosto,29,F2422133-BD26-476B-BEC4-5DAD03BF33E6
12093,jessica55@adventure-works.com,11288,2013,Trim. 4,noviembre,18,BF71C98D-30EC-4DF1-A15D-75B56FF49E98
12094,kelli24@adventure-works.com,11289,2013,Trim. 3,agosto,4,2EE2366E-340F-43FF-BEA3-C2EA202AF268
12095,jessica56@adventure-works.com,11290,2013,Trim. 4,noviembre,6,96A0C66C-AA6E-4501-BFEF-CD52FCFB3725
12096,jessica57@adventure-works.com,11291,2014,Trim. 2,mayo,2,B3D19816-AE8D-443D-BC2B-FD832E93CE87
12097,warren29@adventure-works.com,11292,2013,Trim. 3,septiembre,21,356697D2-EE5C-427D-8081-76B99105B035
12098,kelli25@adventure-works.com,11293,2014,Trim. 2,junio,16,9AFDC592-5266-401A-9836-D51B00CF9150
12099,jessica58@adventure-works.com,11294,2013,Trim. 3,julio,3,8A9A526B-7D10-4C95-A4F8-C4EF44A6F726
12100,jessica59@adventure-works.com,11295,2013,Trim. 3,septiembre,27,CE34A961-1783-4A59-8C5F-3220BD905484
12101,jessica60@adventure-works.com,11296,2014,Trim. 1,enero,2,3F0F0CB7-CDFD-49F0-9466-F242A9C06F84
12102,kelli26@adventure-works.com,11297,2012,Trim. 2,abril,24,2389E5DF-B340-4044-BBFE-A9BCF58DD38E
12103,jessica61@adventure-works.com,11298,2014,Trim. 2,junio,23,7E6A5EDD-1D39-4961-895D-0E03C21D7004
12104,kelli27@adventure-works.com,11299,2013,Trim. 4,noviembre,4,71E4C992-30B1-4EE5-B999-F4AB8DF375B0
12105,jessica62@adventure-works.com,11300,2012,Trim. 1,marzo,9,66B9DAA6-7C3E-4E83-858F-2FDDD783682A
12106,kelli28@adventure-works.com,11301,2014,Trim. 1,febrero,5,A348E40B-3C3D-492A-A156-25E5A5ED9261
12107,jessica63@adventure-works.com,11302,2013,Trim. 4,noviembre,2,2F30FB43-20F2-43EA-809E-BBE212CCB04E
12108,kelli29@adventure-works.com,11303,2014,Trim. 1,marzo,22,56B02C30-BEFA-4137-BC7A-D87E517690BD
12109,jessica64@adventure-works.com,11304,2014,Trim. 2,abril,9,B7BAC28F-328B-484E-A3C9-E5D159FEDFBE
12110,jessica65@adventure-works.com,11305,2012,Trim. 4,noviembre,1,97836421-7E8D-4682-A438-932E077E256B
12111,jessica66@adventure-works.com,11306,2014,Trim. 2,mayo,10,59EE009C-83D2-470F-BB50-50854728205C
12112,jessica67@adventure-works.com,11307,2011,Trim. 4,octubre,8,D68570F1-ADAC-47CD-88C2-F947426AFE8C
12113,kelli30@adventure-works.com,11308,2012,Trim. 1,enero,11,6EA0D38B-FA89-47F6-BD75-5476B781CAD9
12114,kelli31@adventure-works.com,11309,2012,Trim. 2,junio,25,14B1C09C-95E7-479F-A4E4-6B651F21ADA8
12115,jessica68@adventure-works.com,11310,2013,Trim. 2,abril,30,E9F0067D-AF23-42D7-980C-1AFF4ED6FB8D
12116,jessica69@adventure-works.com,11311,2011,Trim. 3,julio,24,D9278332-A79A-44C9-816C-AEE79FE108CE
12117,jessica70@adventure-works.com,11312,2014,Trim. 1,febrero,2,E5FD8DAB-76E5-4F13-AD60-4085F106179D
12118,kelli32@adventure-works.com,11313,2014,Trim. 1,marzo,28,C7663844-4CA4-4134-8A7C-656B93B787A3
12119,jessica71@adventure-works.com,11314,2012,Trim. 2,abril,19,1AAF494C-9E91-412B-847B-5840A1575DBA
12120,kelli33@adventure-works.com,11315,2013,Trim. 3,septiembre,28,BAB22624-B1FD-4A23-B7DF-634ED3EC70AB
12121,jessica72@adventure-works.com,11316,2014,Trim. 2,abril,7,3F37D446-082D-4D79-80DE-3ABC13CDC58E
12122,warren30@adventure-works.com,11317,2013,Trim. 4,diciembre,20,EA0B5E2D-C315-41D1-BBD3-81FDC0CC29D8
12123,kelli34@adventure-works.com,11318,2014,Trim. 1,febrero,24,D08C579D-CB79-4051-8703-53B6F9650385
12124,taylor47@adventure-works.com,11319,2013,Trim. 3,julio,31,D47AFD61-1E3E-48D3-ADC2-59109C20228C
12125,kelli35@adventure-works.com,11320,2013,Trim. 4,octubre,31,3607FEBC-D698-4194-97C8-16661D1ED658
12126,kelli36@adventure-works.com,11321,2014,Trim. 2,mayo,9,C922D898-5C18-4173-AD54-E7EFDBBF396E
12127,kelli37@adventure-works.com,11322,2013,Trim. 2,junio,4,F433910B-8889-48CE-B45F-2FB799D3D67C
12128,kelli38@adventure-works.com,11323,2012,Trim. 4,noviembre,26,9C7B9DF3-5C68-4CCF-9EE3-8475F03C71FB
12129,taylor48@adventure-works.com,11324,2014,Trim. 2,abril,30,8EE07E55-5787-41D9-8BC9-6EA3B931D55A
12130,taylor49@adventure-works.com,11325,2012,Trim. 3,agosto,5,2DBDA352-62D6-48ED-9E7B-ED8DE7919D89
